URL SITE,YOUTUBE,TIME,Difficulty
https://www.24kitchen.pt/receita/caprese-a-la-sa-pessoa,https://youtu.be/H-ALvWfKwk0,45,medium
https://www.24kitchen.pt/receita/gnocchis-de-castanha-e-alheira,https://youtu.be/OzFaaZnNge0,60,hard
https://www.24kitchen.pt/receita/ricotta-frita,https://youtu.be/ZW2jPN5v3n0,45,medium
https://www.24kitchen.pt/receita/queijo-feta-assado-no-forno,https://youtu.be/ehRmQQvvhHo,30,easy
https://www.24kitchen.pt/receita/moussaka-1,https://youtu.be/3MAxCpAlCn0,45,medium
https://www.24kitchen.pt/receita/baklava-1,https://youtu.be/KFvJGbUpXEI,60,hard
https://www.24kitchen.pt/receita/sopa-harira,https://youtu.be/zs0HeKnf0u0,60,hard
https://www.24kitchen.pt/receita/tagine-de-frango-marroquino,https://youtu.be/wobo-YG_LZ8,60,hard
https://www.24kitchen.pt/receita/bolo-de-laranja-e-amendoa,https://youtu.be/zAYl1J8m4K0,45,medium
https://www.24kitchen.pt/receita/entrada-de-humus-de-grao-e-baba-ganoush,https://youtu.be/pQerSRzmy9s,45,medium
https://www.24kitchen.pt/receita/salada-tabbouleh-com-peito-de-frango,https://youtu.be/Z3jokkT6lwQ,60,hard
https://www.24kitchen.pt/receita/bolo-de-iogurte-e-pistachios,https://youtu.be/IOVrDWlwvvc,45,medium
https://www.24kitchen.pt/receita/rolos-de-legumes-em-papel-de-arroz,https://youtu.be/gyYMGbuB4Ww,45,medium
https://www.24kitchen.pt/receita/arroz-thai-de-camarao,https://youtu.be/O-cw8_NVdV8,45,medium
https://www.24kitchen.pt/receita/caril-verde-de-peixe,https://youtu.be/eFRYFBzHtw0,60,hard
https://www.24kitchen.pt/receita/tempura-de-legumes-e-camarao,https://youtu.be/HYd0mdBMPQQ,45,medium
https://www.24kitchen.pt/receita/ramen-a-la-sa-pessoa,https://youtu.be/bykWDur02Lo,45,medium
https://www.24kitchen.pt/receita/bolo-castella-com-matcha,https://youtu.be/nkyOYax0gzw,45,medium
https://www.24kitchen.pt/receita/dim-sums-a-la-sa-pessoa,https://youtu.be/04JCLbDuVcE,60,hard
https://www.24kitchen.pt/receita/sopa-picante-e-acida,https://youtu.be/8vcoj7TH-Tg,45,medium
https://www.24kitchen.pt/receita/gelado-frito,https://youtu.be/thgKRiTDKSs,60,hard
https://www.24kitchen.pt/receita/bhajis-de-cebola-roxa-com-cenoura-e-malagueta,https://youtu.be/5CYFZRRQsuk,45,medium
https://www.24kitchen.pt/receita/dahl-de-lentilhas-com-arroz-e-pappadums,https://youtu.be/7R-HlSSZn68,45,medium
https://www.24kitchen.pt/receita/frango-tandoori-com-arroz-de-passas-e-curcuma,https://youtu.be/QSqKma-Lu_E,60,hard
https://www.24kitchen.pt/receita/moqueca-de-peixe,https://youtu.be/GAECvwVXu8s,45,medium
https://www.24kitchen.pt/receita/cuscuz-paulista,https://youtu.be/r_H2_nkHnwA,60,hard
https://www.24kitchen.pt/receita/quindim-de-copo,https://youtu.be/3JSRMJ7AqOQ,30,easy
https://www.24kitchen.pt/receita/salada-de-quinoa-1,https://youtu.be/ZkrdpVcJF3o,30,easy
https://www.24kitchen.pt/receita/ceviche-de-garoupa,https://youtu.be/XYPUEkJ0sIM,45,medium
https://www.24kitchen.pt/receita/sobremesa-de-pera,https://youtu.be/b0ClLSyk8PM,45,medium
https://www.24kitchen.pt/receita/sopa-de-tortilla,https://youtu.be/B0Fr5faPEko,60,hard
https://www.24kitchen.pt/receita/flautas-com-pico-de-gallo,https://youtu.be/WNblvnzYMGQ,45,medium
https://www.24kitchen.pt/receita/chilli-com-carne,https://youtu.be/LAxS6f0uvtA,45,medium
https://www.24kitchen.pt/receita/new-england-clam-chowder,https://youtu.be/YZ4Za5NeYJg,60,hard
https://www.24kitchen.pt/receita/bacon-cheeseburger,https://youtu.be/nfQQbsVhXpA,45,medium
https://www.24kitchen.pt/receita/pecan-pie,https://youtu.be/nsl2-DkTvGA,180,hard
https://www.24kitchen.pt/receita/croquetas-de-jamon,https://youtu.be/ET6nrGABSkc,45,medium
https://www.24kitchen.pt/receita/tortilla-de-bacalhau,https://youtu.be/j1CF5_j5jXo,45,medium
https://www.24kitchen.pt/receita/fabada-a-lisboeta,https://youtu.be/kI0tBOZsOHU,45,medium
https://www.24kitchen.pt/receita/bouillabaise,https://youtu.be/PRbfQky12sI,60,hard
https://www.24kitchen.pt/receita/bife-tartaro-a-la-sa-pessoa,https://youtu.be/xXCCasPW5Kw,45,medium
https://www.24kitchen.pt/receita/tarte-tatin,https://youtu.be/tqJ4LuxBcbg,180,hard
https://www.24kitchen.pt/receita/fish-chips,https://youtu.be/n-qrpD6U4HU,60,hard
https://www.24kitchen.pt/receita/bangers-and-mash,https://youtu.be/MrfMMu20YZg,60,hard
https://www.24kitchen.pt/receita/apple-crumble,https://youtu.be/27bIiNVsPK0,45,medium
https://www.24kitchen.pt/receita/focaccia-de-cebola-caramelizada,https://youtu.be/R9WLfekYDk0,45,medium
https://www.24kitchen.pt/receita/risotto-de-cogumelos,https://youtu.be/4iQbrcLA8-8,45,medium
https://www.24kitchen.pt/receita/pannacotta-de-frasco,https://youtu.be/NezwY2e_eBI,45,medium
https://www.24kitchen.pt/receita/espetadas-e-frango-com-molho-tzatziki,https://youtu.be/mCs4bSmLSME,45,medium
https://www.24kitchen.pt/receita/peixe-ao-sal-com-batata-assada-e-azeitonas,https://youtu.be/X5gyzhLhiwc,45,medium
https://www.24kitchen.pt/receita/bolo-de-nozes-e-laranja,https://youtu.be/p34DP9ML_kc,45,medium
https://www.24kitchen.pt/receita/couscous-de-legumes,https://youtu.be/gxN6ODd0lYA,45,medium
https://www.24kitchen.pt/receita/chermoula-de-peixe,https://youtu.be/vUI6XeTfFJE,60,hard
https://www.24kitchen.pt/receita/ktefa,https://youtu.be/lkLSUlpc1fo,45,medium
https://www.24kitchen.pt/receita/falafel-de-cenoura-e-grao,https://youtu.be/Cz99ZOrHj3w,60,hard
https://www.24kitchen.pt/receita/pita-shoarma-de-novilho,https://youtu.be/vdea53Dc0dg,45,medium
https://www.24kitchen.pt/receita/frango-sumac-com-legumes-assados,https://youtu.be/pxhYEK6Plbw,45,medium
https://www.24kitchen.pt/receita/salada-de-manga,https://youtu.be/JcdS1_Mdd5g,30,easy
https://www.24kitchen.pt/receita/thom-kha-gai,https://youtu.be/d7sMBWCMsSU,45,medium
https://www.24kitchen.pt/receita/arroz-doce-de-coco-e-banana,https://youtu.be/PBiGLuQMpJc,45,medium
https://www.24kitchen.pt/receita/sopa-miso,https://youtu.be/uw4bUEggk9Y,45,medium
https://www.24kitchen.pt/receita/sushi-bowl,https://youtu.be/bSU63Jklk9E,45,medium
https://www.24kitchen.pt/receita/panquecas-soufle-japonesas,https://youtu.be/ICUie_oShZI,30,easy
https://www.24kitchen.pt/receita/arroz-frito-chines,https://youtu.be/_IgcKrYL76k,30,easy
https://www.24kitchen.pt/receita/frango-sichuan,https://youtu.be/7MA1uT08Qww,45,medium
https://www.24kitchen.pt/receita/bolo-de-chocolate-e-five-spice,https://youtu.be/paCDC6I6XUY,45,medium
https://www.24kitchen.pt/receita/chamuca-de-legumes,https://youtu.be/PK34V07j7NY,60,hard
https://www.24kitchen.pt/receita/caril-de-peixe,https://youtu.be/Nhpt-8Zk2UE,45,medium
https://www.24kitchen.pt/receita/thandai-kulfi,https://youtu.be/zoXQ6cgfNnE,45,medium
https://www.24kitchen.pt/receita/meat-pie,https://youtu.be/sdEAYl3LCnE,60,hard
https://www.24kitchen.pt/receita/garoupa-com-legumes,https://youtu.be/J5qbNPymhYI,45,medium
https://www.24kitchen.pt/receita/schnitzel,https://youtu.be/wP2txQbfhvc,45,medium
https://www.24kitchen.pt/receita/sauerbraten,https://youtu.be/W8QnCndorQM,60,hard
https://www.24kitchen.pt/receita/bolo-bundt,https://youtu.be/iH80pp8NpI8,60,hard
https://www.24kitchen.pt/receita/pizokel,https://youtu.be/GBP5lyVrCoc,45,medium
https://www.24kitchen.pt/receita/rosti-com-vitela,https://youtu.be/q34DfecO0k0,45,medium
https://www.24kitchen.pt/receita/nusstorte,https://youtu.be/64RxdqZMl28,60,hard
https://www.24kitchen.pt/receita/pyttipanna,https://youtu.be/itFUYH4tmB0,60,hard
https://www.24kitchen.pt/receita/almondegas,https://youtu.be/Vr9aoaRzmyM,45,medium
https://www.24kitchen.pt/receita/rolos-de-canela-1,https://youtu.be/xbz8GH4Dsa8,60,hard
https://www.24kitchen.pt/receita/hortobagyi,https://youtu.be/XgF8uB3hcdk,45,medium
https://www.24kitchen.pt/receita/goulash,https://youtu.be/zuzzBggcV-w,45,medium
https://www.24kitchen.pt/receita/somloi-galuska,https://youtu.be/x0xCJSHR8cM,60,hard
https://www.24kitchen.pt/receita/poutine-1,https://youtu.be/ds83SxMVT6o,45,medium
https://www.24kitchen.pt/receita/salmao-com-maple-syrup,https://youtu.be/kc73KkkMI84,45,medium
https://www.24kitchen.pt/receita/red-velvet-com-chocolate,https://youtu.be/VvVHXFUkZGI,45,medium
https://www.24kitchen.pt/receita/fish-tea,https://youtu.be/0XHHtuCr8iE,45,medium
https://www.24kitchen.pt/receita/jerk-chicken,https://youtu.be/OtaN8vzK2zs,45,medium
https://www.24kitchen.pt/receita/choripan,https://youtu.be/QDsGszTWfyE,30,easy
https://www.24kitchen.pt/receita/chupin-de-pescada,https://youtu.be/aBRsH9eKigI,45,medium
https://www.24kitchen.pt/receita/tarte-sa-pessoa,https://youtu.be/Yt68t9X2jLc,45,medium
https://www.24kitchen.pt/receita/caril-de-castanhas,https://youtu.be/xyyWVX-TAEg,45,medium
https://www.24kitchen.pt/receita/matapa,https://youtu.be/1m-FpFY4wd8,45,medium
https://www.24kitchen.pt/receita/bolo-de-mandioca,https://youtu.be/XsEH2gnBVqE,45,medium
https://www.24kitchen.pt/receita/lagosta-a-comtradicao,https://youtu.be/ANn7h0LaptY,60,hard
https://www.24kitchen.pt/receita/calulu-a-comtradicao,https://youtu.be/lrdAYp9WZ4Y,60,hard
https://www.24kitchen.pt/receita/bolo-de-banana-e-ginguba,https://youtu.be/766sKP21MDA,45,medium
https://www.24kitchen.pt/receita/nasi-goreng-1,https://youtu.be/DvoBQ2kGBRI,60,hard
https://www.24kitchen.pt/receita/espetadas-de-frango-satay-1,https://youtu.be/8a7xnU4_LcI,60,hard
https://www.24kitchen.pt/receita/colenak,https://youtu.be/Cr_ewhniOfA,45,medium
https://www.24kitchen.pt/receita/sabich,https://youtu.be/LCu3Pb5Rh2Y,45,medium
https://www.24kitchen.pt/receita/costeletas-de-borrego-com-bulgur,https://youtu.be/h7a72kFFdVM,45,medium
https://www.24kitchen.pt/receita/rugelach,https://youtu.be/DvRzM_ZRGb8,45,medium
https://www.24kitchen.pt/receita/pajeon,https://youtu.be/V9wzVLTWiGE,45,medium
https://www.24kitchen.pt/receita/tteokbokki,https://youtu.be/ar5EVOX_Pj4,45,medium
https://www.24kitchen.pt/receita/yaksik,https://youtu.be/WBfrBuSNbCM,45,medium
https://www.24kitchen.pt/receita/ostras-gratinadas-1,https://youtu.be/fKyUQiBlXRI,45,medium
https://www.24kitchen.pt/receita/steak-diane,https://youtu.be/wcr0NQFAIHU,45,medium
https://www.24kitchen.pt/receita/lamingtons,https://youtu.be/Mpd1UzuAlmI,45,medium
https://www.24kitchen.pt/receita/maultaschen,https://youtu.be/C84VRoSoYmI,60,hard
https://www.24kitchen.pt/receita/rolo-de-carne-a-comtradicao,https://youtu.be/o0Fr_bVdHo4,45,medium
https://www.24kitchen.pt/receita/bolo-de-maca-3,https://youtu.be/yRln6vaqPaY,60,hard
https://www.24kitchen.pt/receita/hallacas,https://youtu.be/87HoEnm85AU,60,hard
https://www.24kitchen.pt/receita/esparguete-siciliano,https://youtu.be/5CmTTy2h01M,45,medium
https://www.24kitchen.pt/receita/bolo-de-rum,https://youtu.be/hFZ1hDJTyr8,45,medium
https://www.24kitchen.pt/receita/creme-de-lagostim,https://youtu.be/sTxTgf0ERhA,45,medium
https://www.24kitchen.pt/receita/frango-frito,https://youtu.be/tVDNXe5bXzw,45,medium
https://www.24kitchen.pt/receita/sarmale,https://youtu.be/cy8RWFQqodM,60,hard
https://www.24kitchen.pt/receita/folhados-de-queijo,https://youtu.be/s7YM6YchT4Q,60,hard
https://www.24kitchen.pt/receita/risotto-de-acafrao,https://youtu.be/6mDmgiUc3Gc,45,medium
https://www.24kitchen.pt/receita/torta-di-pane,https://youtu.be/d-7OYh44zw0,60,hard
https://www.24kitchen.pt/receita/kroppkakor,https://youtu.be/mc0QaB1sy-I,60,hard
https://www.24kitchen.pt/receita/gravlax,https://youtu.be/0gzQ0NbEEwA,60,hard
https://www.24kitchen.pt/receita/cheesecake-sueco,https://youtu.be/IVNGkP34RZw,60,hard
https://www.24kitchen.pt/receita/langos,https://youtu.be/cAuYJuzcX-0,45,medium
https://www.24kitchen.pt/receita/rakott-kaposzta,https://youtu.be/MTw9uvBHUbk,60,hard
https://www.24kitchen.pt/receita/dobos-torte,https://youtu.be/agvubQwYybA,45,medium
https://www.24kitchen.pt/receita/lobster-roll,https://youtu.be/Vp1Pu4j9Oec,60,hard
https://www.24kitchen.pt/receita/ginger-beef,https://youtu.be/FifLvuLamJk,45,medium
https://www.24kitchen.pt/receita/berry-pie,https://youtu.be/_3kbWDMllmE,45,medium
https://www.24kitchen.pt/receita/run-down,https://youtu.be/hdjQT-xoTcY,45,medium
https://www.24kitchen.pt/receita/rabo-de-boi-a-jamaicana,https://youtu.be/Z__-FePi4g8,45,medium
https://www.24kitchen.pt/receita/cornmeal-pudding,https://youtu.be/gSs9uLbKky4,60,hard
https://www.24kitchen.pt/receita/empanadas,https://youtu.be/udFB7EBPBYI,60,hard
https://www.24kitchen.pt/receita/locro,https://youtu.be/uLQrlFeokKA,60,hard
https://www.24kitchen.pt/receita/alfajor,https://youtu.be/_dNtPBroSkY,45,medium
https://www.24kitchen.pt/receita/camarao-a-comtradicao,https://youtu.be/zmsRdjSNzqI,45,medium
https://www.24kitchen.pt/receita/pudim-de-abobora-com-coco,https://youtu.be/iFc_EHlbnkI,45,medium
https://www.24kitchen.pt/receita/mufete,https://youtu.be/JUZ9JeM3Vws,60,hard
https://www.24kitchen.pt/receita/moamba-de-bacalhau,https://youtu.be/KFA4E-oDwXQ,45,medium
https://www.24kitchen.pt/receita/mousse-de-banana-com-honeycomb,https://youtu.be/6FnRaXf-mwg,60,hard
https://www.24kitchen.pt/receita/gado-gado,https://youtu.be/bX8cgCviSBk,60,hard
https://www.24kitchen.pt/receita/ikan-bakar,https://youtu.be/lhdNCzqW7ZA,45,medium
https://www.24kitchen.pt/receita/dadar-gulung,https://youtu.be/-zvfbC_dG9s,45,medium
https://www.24kitchen.pt/receita/xacxuca,https://youtu.be/3OEqZIbFyBM,45,medium
https://www.24kitchen.pt/receita/bolinhos-de-peixe-com-salada,https://youtu.be/cz8IuvJwdSQ,60,hard
https://www.24kitchen.pt/receita/tarte-de-figos,https://youtu.be/Nbv8_G2kJT8,45,medium
https://www.24kitchen.pt/receita/japchae,https://youtu.be/tP_GeGbjBzs,45,medium
https://www.24kitchen.pt/receita/bulgogi,https://youtu.be/Kk-kz2lvi2g,60,hard
https://www.24kitchen.pt/receita/hotteok,https://youtu.be/AwXXnhyd-PY,45,medium
https://www.24kitchen.pt/receita/bomba-de-lisboa,https://youtu.be/a334phCymz4,60,hard
https://www.24kitchen.pt/receita/tartaro-de-atum,https://youtu.be/5HXMYZLILP0,30,easy
https://www.24kitchen.pt/receita/tarte-de-chocolate-e-caramelo-salgado,https://youtu.be/MXCUXynIMzY,180,hard
https://www.24kitchen.pt/receita/cacio-e-pepe,https://youtu.be/8dydmkx_cSA,45,medium
https://www.24kitchen.pt/receita/laksa,https://youtu.be/z917RLBJ17M,60,hard
https://www.24kitchen.pt/receita/banoffee-pie,https://youtu.be/0pxlTD3YWsE,60,hard
https://24kitchen.pt/receita/pastelao-de-ovo-tortilha,https://youtu.be/O2MskOz7xU0,30,easy
https://24kitchen.pt/receita/frango-assado-com-batata-doce,https://youtu.be/P9cg-1NVVh8,60,hard
https://24kitchen.pt/receita/tosta-de-frango-com-molho-de-mostarda-e-mel,https://youtu.be/0rJL9pPUHDU,30,easy
https://24kitchen.pt/receita/tarte-aberta-de-frutas,https://youtu.be/gth30SAZKHY,45,medium
https://24kitchen.pt/receita/tosta-de-salmao-com-requeijao,https://youtu.be/dY0pJPDp1Vo,30,easy
https://24kitchen.pt/receita/risotto-de-camarao-e-lima,https://youtu.be/YCKaCg1O8PM,45,medium
https://24kitchen.pt/receita/cheesecake-cozido-de-morango,https://youtu.be/JM7w0VXH2kg,60,hard
https://24kitchen.pt/receita/arancini-com-queijo-de-monforte,https://youtu.be/uy6NrNGKMXE,45,medium
https://24kitchen.pt/receita/feijoana,https://youtu.be/RObJSqBWttQ,60,hard
https://24kitchen.pt/receita/empada-de-monte-alentejano,https://youtu.be/-QrFd3BTQIk,60,hard
https://24kitchen.pt/receita/molotof-1,https://youtu.be/r9gw-i5rWao,30,easy
https://24kitchen.pt/receita/frutos-secos-de-cacao,https://youtu.be/0lOfGq8jGZ8,45,medium
https://24kitchen.pt/receita/bolo-de-castanha-com-calda,https://youtu.be/NPUpCgHaVLM,45,medium
https://24kitchen.pt/receita/lombo-de-porco-com-arroz-arabe,https://youtu.be/QrpwJ9tw6Js,45,medium
https://24kitchen.pt/receita/carne-guisada-com-massa,https://youtu.be/VNyF4T10R5c,45,medium
https://24kitchen.pt/receita/tarte-de-ameixa,https://youtu.be/oN2b1d3_4Ks,45,medium
https://24kitchen.pt/receita/tortas-de-broa-de-bolota,https://youtu.be/WMpwzpf9p3w,45,medium
https://24kitchen.pt/receita/souffle-de-bacalhau-da-noruega,https://youtu.be/jJpUgha4XWM,45,medium
https://24kitchen.pt/receita/tarteletes-de-framboesa,https://youtu.be/D5etcW_XEU8,45,medium
https://24kitchen.pt/receita/torta-salgada-de-salmao,https://youtu.be/89zC2nTKCMY,45,medium
https://24kitchen.pt/receita/lulas-recheadas-com-pure-de-batata,https://youtu.be/dVhmlPGiPVA,45,medium
https://24kitchen.pt/receita/bolo-que-e-um-disparate-pegado,https://youtu.be/kqd1VbbRoGg,45,medium
https://www.24kitchen.pt/receita/bruschetta-de-gambas-e-gengibre,https://youtu.be/6YjKh7YbuNY,45,medium
https://24kitchen.pt/receita/borrego-assado-no-forno-com-espigos-salteados-1,https://youtu.be/IDew6mSzO4A,45,medium
https://24kitchen.pt/receita/fidalgo,https://youtu.be/XsskIPmP0DE,60,hard
https://24kitchen.pt/receita/pasteis-de-bacalhau-com-arroz-de-feijao,https://youtu.be/M6yRXhbGfFk,45,medium
https://24kitchen.pt/receita/bacalhau-gratinado-no-forno,https://youtu.be/XY5UxgjL1dY,45,medium
https://24kitchen.pt/receita/bacalhau-a-bras-com-batata-doce,https://youtu.be/dTWKrS5ODow,45,medium
https://24kitchen.pt/receita/ravioli-de-carne,https://youtu.be/EjEtVWMC7JE,60,hard
https://24kitchen.pt/receita/creamy-broccoli,https://youtu.be/pi1FNTQPyeI,30,easy
https://24kitchen.pt/receita/rolo-de-carne-com-salada-de-pimentos,https://youtu.be/uuOqqZjoc50,60,hard
https://24kitchen.pt/receita/entrecosto-assado-no-forno,https://youtu.be/yFYFfvcXT7Y,60,hard
https://24kitchen.pt/receita/requeijada,https://youtu.be/m0OljUpzuiQ,45,medium
https://24kitchen.pt/receita/sopa-de-legumes-assados,https://youtu.be/xewjvfBuAZo,45,medium
https://24kitchen.pt/receita/pizza-caseira-com-ovo,https://youtu.be/mF5iI0OqQrE,45,medium
https://24kitchen.pt/receita/bolo-de-chocolate-humido,https://youtu.be/Lo3RezZ4cCI,45,medium
https://24kitchen.pt/receita/quiche-de-coisas-verdes,https://youtu.be/ygr3-BfANss,45,medium
https://24kitchen.pt/receita/macarrao-no-forno,https://youtu.be/xoFPI0XtzZc,45,medium
https://24kitchen.pt/receita/kulfi-de-manga,https://youtu.be/a7_ZIMNPdEI,30,easy
https://24kitchen.pt/receita/arroz-de-pato-com-pinhoes,https://youtu.be/7I5IdlU_L-o,45,medium
https://24kitchen.pt/receita/migas-de-espargos-com-febras-de-coentrada,https://youtu.be/AkczsR8ZaVM,45,medium
https://24kitchen.pt/receita/torta-de-laranja,https://youtu.be/nv-4afcXTX0,45,medium
https://24kitchen.pt/receita/papas-de-aveia,https://youtu.be/zjBN3g7YBp0,30,easy
https://www.24kitchen.pt/receita/arranha-ceus-de-panquecas,https://youtu.be/hAbyMc527tk,30,easy
https://24kitchen.pt/receita/tarte-de-feijao,https://youtu.be/8X2Pi9pBmho,30,easy
https://24kitchen.pt/receita/bowl-tropicalissimo,https://youtu.be/duLVQAW_tk4,30,easy
https://www.24kitchen.pt/receita/gamba-modernissima,https://youtu.be/y6h1rM93ndc,30,easy
https://www.24kitchen.pt/receita/bife-wellington,https://youtu.be/3z81g8CQNe0,45,medium
https://www.24kitchen.pt/receita/rolinhos-da-sogra,https://youtu.be/65cBIbIQOfU,60,hard
https://www.24kitchen.pt/receita/copinhos-de-espargos,https://youtu.be/vLzXERB4vd8,120,hard
https://www.24kitchen.pt/receita/bolas-de-curgete,https://youtu.be/LzbdM8-b4gM,45,medium
https://www.24kitchen.pt/receita/banoffee-vegano-da-patricia,https://youtu.be/IN1msFT85KQ,60,hard
https://www.24kitchen.pt/receita/almondegas-com-esparguete,https://youtu.be/zeGLBGdzS7Y,45,medium
https://www.24kitchen.pt/receita/tarte-de-groselha,https://youtu.be/FjgrW6sWff8,60,hard
https://www.24kitchen.pt/receita/profiteroles-de-caramelo-salgado,https://youtu.be/SaWSOe3WFwA,45,medium
https://www.24kitchen.pt/receita/beignets-de-alfazema,https://youtu.be/JgthzXwob_I,45,medium
https://www.24kitchen.pt/receita/sanduiches-impossiveis,https://youtu.be/0YRYZ6W4pb0,45,medium
https://www.24kitchen.pt/receita/hamburguer-sublime,https://youtu.be/os7rcnb_Va0,45,medium
https://www.24kitchen.pt/receita/mac-and-xise,https://youtu.be/-OtqoIExa7c,30,easy
https://www.24kitchen.pt/receita/pudim-abade-de-priscos,https://youtu.be/MZFkUz956o4,60,hard
https://www.24kitchen.pt/receita/rotolo-de-espinafres,https://youtu.be/nNR-H6PEpDY,45,medium
https://www.24kitchen.pt/receita/cupcakes-de-iogurte,https://youtu.be/BJTnkIAb8ok,45,medium
https://www.24kitchen.pt/receita/tomate-recheado,https://youtu.be/5IamkIexhWY,45,medium
https://www.24kitchen.pt/receita/charlotte-salgada,https://youtu.be/LLduMleGQ38,60,hard
https://www.24kitchen.pt/receita/fraisier-de-fabrico-proprio,https://youtu.be/GRGSOOUhbxc,60,hard
https://www.24kitchen.pt/receita/caril-de-lavagante,https://youtu.be/TfEt18n0I1M,45,medium
https://www.24kitchen.pt/receita/bolo-de-goiaba,https://youtu.be/H3oNac96PiQ,60,hard
https://www.24kitchen.pt/receita/focaccia-verdejante,https://youtu.be/SV4tr4Frp84,45,medium
https://www.24kitchen.pt/receita/carbonara,https://youtu.be/npet9ARhv98,45,medium
https://www.24kitchen.pt/receita/floresta-negra-1,https://youtu.be/e3DRdz12KNg,60,hard
https://www.24kitchen.pt/receita/graomolete,https://youtu.be/29Jp54Pn_HE,30,easy
https://www.24kitchen.pt/receita/atum-com-salada-maravilhosa,https://youtu.be/tiMqMS2vrdc,45,medium
https://www.24kitchen.pt/receita/tarte-de-um-chocolate-famoso,https://youtu.be/TSR3k974xk8,45,medium
https://www.24kitchen.pt/receita/pasteis-de-massa-tenra-1,https://youtu.be/aiUH2KHdpps,45,medium
https://www.24kitchen.pt/receita/bacalhau-com-broa,https://youtu.be/VjEDOsw3LJ8,45,medium
https://www.24kitchen.pt/receita/pataniscas-de-bacalhau-1,https://youtu.be/vMjlsjTJ0dI,45,medium
https://www.24kitchen.pt/receita/super-sandes-de-carne-assada,https://youtu.be/b5Q0EK60oYQ,45,medium
https://www.24kitchen.pt/receita/bolas-de-berlim,https://youtu.be/duXRNsKlz8g,60,hard
https://www.24kitchen.pt/receita/croquetes,https://youtu.be/r8p3j170xsE,45,medium
https://www.24kitchen.pt/receita/arroz-de-garoupa,https://youtu.be/WzTHHS4m7tQ,45,medium
https://www.24kitchen.pt/receita/pasteis-de-feijao,https://youtu.be/nyx7XnjVyRg,45,medium
https://www.24kitchen.pt/receita/salada-de-peras-caramelizadas,https://youtu.be/xvio8Z_c60c,45,medium
https://www.24kitchen.pt/receita/gnocchi-de-abobora,https://youtu.be/4HFGx1DZJLQ,60,hard
https://www.24kitchen.pt/receita/cannoli-siciliani,https://youtu.be/I4lacGVkhdg,45,medium
https://www.24kitchen.pt/receita/bacalhau-do-escorpiao,https://youtu.be/ylDxrvPR2zQ,45,medium
https://www.24kitchen.pt/receita/chili-super-hot,https://youtu.be/1UL_Nhp9tl8,45,medium
https://www.24kitchen.pt/receita/mel-e-noz,https://youtu.be/GLF96MrWP4I,45,medium
https://www.24kitchen.pt/receita/pao-de-deus-maximal,https://youtu.be/uJwfBCsCK8w,60,hard
https://www.24kitchen.pt/receita/rabo-de-boi-estufado,https://youtu.be/QFtA53ahoVI,60,hard
https://www.24kitchen.pt/receita/entradinha-com-espargos,https://youtu.be/mgbfHtxaHTw,45,medium
https://www.24kitchen.pt/receita/sopa-de-melao,https://youtu.be/c8kixP8rq1M,30,easy
https://www.24kitchen.pt/receita/carapaus-fritos-com-escabeche,https://youtu.be/irVeOUAi55Y,45,medium
https://www.24kitchen.pt/receita/semifrio-de-pessego,https://youtu.be/YvXYLpY3l3A,45,medium
https://www.24kitchen.pt/receita/gaspachito,https://youtu.be/A2pd7BTXr0I,30,easy
https://www.24kitchen.pt/receita/acorda-de-gambas,https://youtu.be/ZvhQZXtuY2g,45,medium
https://www.24kitchen.pt/receita/queijo-dovos,https://youtu.be/DjhlZk1yoOA,45,medium
https://www.24kitchen.pt/receita/dolmas,https://youtu.be/lLhJ2_KrTv0,45,medium
https://www.24kitchen.pt/receita/sopa-oriental-de-dourada,https://youtu.be/3s4vUkSRwmA,45,medium
https://www.24kitchen.pt/receita/tarte-de-limao-2,https://youtu.be/b9gM4rjj3E0,45,medium
https://www.24kitchen.pt/receita/bifinhos-com-cogumelos,https://youtu.be/4v_9mi2TuB0,45,medium
https://www.24kitchen.pt/receita/massa-com-atum,https://youtu.be/vC8b7ctgAJg,30,easy
https://www.24kitchen.pt/receita/o-doce-da-casa-da-joana,https://youtu.be/5enLFOW38vs,45,medium
https://www.24kitchen.pt/receita/salada-verde-com-salicornia,https://youtu.be/XzQiVJSd7Vo,30,easy
https://www.24kitchen.pt/receita/estufado-de-grao-e-polenta,https://youtu.be/BxptMwnQnoY,60,hard
https://www.24kitchen.pt/receita/bolinhos-tigrados,https://youtu.be/Yiev6gjt4KU,45,medium
https://www.24kitchen.pt/receita/palmieres,https://youtu.be/5_e3TpmLDFA,45,medium
https://www.24kitchen.pt/receita/bacalhau-de-fiesta,https://youtu.be/2FClfDCCDJM,60,hard
https://www.24kitchen.pt/receita/bolo-rei,https://youtu.be/_vy77pifCjw,180,hard
https://24kitchen.pt/receita/bolo-de-maca-na-frigideira,https://youtu.be/3BYjqWSqDfc,45,medium
https://24kitchen.pt/receita/folhados-de-maca-e-farinheira,https://youtu.be/R6IC-h_5How,45,medium
https://24kitchen.pt/receita/macas-recheadas,https://youtu.be/pNGI2rAhNoA,45,medium
https://24kitchen.pt/receita/beringela-recheada-com-quinoa,https://youtu.be/cZkYRu1uMo8,45,medium
https://24kitchen.pt/receita/moussaka-de-beringela,https://youtu.be/vmWaYlrApxc,30,easy
https://24kitchen.pt/receita/bolo-de-beringela,https://youtu.be/u34lFBbN1uM,30,easy
